1,000000000;0,000000000;1,000000000;0,400000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
1,000000000;1,000000000;1,000000000;0,444444444;1,000000000
0,000000000;1,000000000;1,000000000;1,000000000;1,000000000
1,000000000;1,000000000;0,600000000;0,131954152;1,000000000
1,000000000;1,000000000;0,300000000;0,377575716;1,000000000
1,000000000;0,000000000;0,375000000;0,345840533;1,000000000
1,000000000;1,000000000;0,909090909;0,704954654;1,000000000
1,000000000;1,000000000;1,000000000;0,766794817;1,000000000
1,000000000;0,000000000;1,000000000;0,397548161;1,000000000
1,000000000;0,000000000;1,000000000;0,566750630;1,000000000
1,000000000;0,000000000;1,000000000;0,641325536;1,000000000
1,000000000;0,000000000;1,000000000;0,307692308;1,000000000
1,000000000;0,000000000;0,727272727;0,183743445;1,000000000
0,000000000;0,000000000;1,000000000;0,866666667;1,000000000
1,000000000;0,000000000;0,285714286;0,778823529;1,000000000
1,000000000;0,000000000;0,000000000;0,812500000;1,000000000
1,000000000;0,000000000;0,923076923;0,701900703;1,000000000
1,000000000;0,000000000;1,000000000;1,000000000;1,000000000
1,000000000;0,000000000;1,000000000;0,957746479;1,000000000
1,000000000;0,000000000;1,000000000;0,942748092;1,000000000
1,000000000;0,000000000;1,000000000;1,000000000;1,000000000
1,000000000;0,000000000;1,000000000;1,000000000;1,000000000
1,000000000;0,000000000;1,000000000;0,279040404;1,000000000
1,000000000;1,000000000;1,000000000;0,321100917;1,000000000
0,000000000;0,000000000;1,000000000;0,605885444;1,000000000
1,000000000;0,000000000;0,666666667;0,168539326;1,000000000
0,500000000;0,000000000;0,875000000;0,838709677;1,000000000
0,000000000;1,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,727272727;0,451914939;1,000000000
0,000000000;0,000000000;1,000000000;0,508418284;1,000000000
0,000000000;0,000000000;0,888888889;0,479901778;1,000000000
1,000000000;1,000000000;0,500000000;0,585365854;1,000000000
1,000000000;1,000000000;0,500000000;0,187500000;1,000000000
1,000000000;1,000000000;0,600000000;0,148056185;1,000000000
1,000000000;1,000000000;0,400000000;0,431148032;1,000000000
1,000000000;0,000000000;0,500000000;0,548297923;1,000000000
1,000000000;0,000000000;0,727272727;0,511413748;1,000000000
1,000000000;0,000000000;0,285714286;0,781305115;1,000000000
1,000000000;0,000000000;0,923076923;0,811500495;1,000000000
1,000000000;0,000000000;1,000000000;0,366860626;1,000000000
1,000000000;1,000000000;1,000000000;0,528265107;1,000000000
1,000000000;1,000000000;1,000000000;0,464922711;1,000000000
1,000000000;1,000000000;1,000000000;0,533066132;1,000000000
1,000000000;0,000000000;0,666666667;0,513157895;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;0,250000000;1,000000000
0,000000000;0,000000000;0,000000000;0,250000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;1,000000000;1,000000000
0,000000000;0,000000000;0,000000000;0,333333333;1,000000000
0,000000000;0,000000000;0,000000000;0,333333333;1,000000000
0,000000000;0,000000000;0,750000000;0,250000000;1,000000000
0,000000000;0,000000000;0,736842105;0,250000000;1,000000000
0,000000000;0,000000000;1,000000000;0,333333333;1,000000000
0,000000000;0,000000000;1,000000000;0,333333333;1,000000000
0,000000000;0,000000000;1,000000000;1,000000000;1,000000000
